A,80004274349486,-2.4057007,-7.5319824,1.1260681,8.9062805,-5.800103,-0.044292733
A,80004323849486,-4.1595,-10.4496765,0.55892944,7.931840400000001,-1.0452187,-2.2301989
A,80004373349486,-5.1779327,-10.687866,0.27902222,6.737133999999999,-10.686669,1.4257472
A,80004422849486,-6.348404,-10.366272,0.67648315,2.8345852000000002,1.4878467,-2.4791958
A,80004472349486,-3.5948334,-6.853378299999999,2.384781,7.105841000000001,-1.3899838,1.5286977
A,80004521849486,-1.6271973,-5.442154,0.29907227,8.75784,-5.833622,1.8207904
A,80004571349486,-0.8267517,-8.493668,-2.36055,7.685238000000001,-12.326697,0.6428431
A,80004620849486,1.2593079,-11.795944,-1.2956085,8.065916,-9.132832,-1.9333179
A,80004670349486,-0.63442993,-12.284668,14.364288,8.633341999999999,-3.6979942,1.8567034
A,80004719849486,2.1697235,-15.141205,11.746445,7.876774,-5.247042700000001,0.712275
A,80004769349486,5.8487089999999995,-17.267227,1.4221497,8.726714999999999,-4.71553,3.8414967
A,80004818849486,-2.2479400000000003,-18.971404999999997,-2.1242218,8.669253999999999,-7.988403999999999,-3.1304188
A,80004868349486,-5.9582825,-19.386353,-3.960205,7.2566757,-8.725817999999999,-4.155137
A,80004917849486,7.8742065000000006,-8.522797,-3.7378693,2.1618145,-5.5750484,-4.83509
A,80004967349486,10.698959,-2.5191193,-0.09968567,3.6222775,-9.013122000000001,-1.9764135
A,80005016849486,4.679001,-4.2272644,0.25491333,7.1585135,-1.2702737,-1.4377182
A,80005066349486,4.650421,-4.0774384,0.46202087,6.021267400000001,-7.957279,1.0977415
A,80005115849486,5.8902434999999995,-2.9986115,-0.77256775,0.29912558,-3.6956,-0.5614403
A,80005165349486,5.3068542,-2.5737152,-1.6676483,3.5001733,-8.826374000000001,0.8511387
A,80005214970296,4.8961487,-2.8722992,-0.51400757,8.209567999999999,-7.8375688,2.2948422
A,80005264591106,4.370056,-4.5115050000000005,0.7918091,12.128876,-14.673015,5.723339
A,80005314211916,3.2027435,-7.906021000000001,4.2942657,17.175854,-16.873285,4.095282
A,80005363832726,1.9054871,-11.349563999999999,14.888092,17.764828,-1.1625346,2.256535
A,80005413453536,0.7170105,-12.994812,15.999405,2.0397103,-4.7466545,2.7090392
A,80005463074346,-4.593445,-12.756302,5.906784,2.2216694,3.6306572,4.250905
A,80005512695156,-4.5064697,-11.572327,-2.5154877,1.2759598,-0.20006548,8.874108
A,80005562315966,1.1174621999999999,-12.235764,-0.45384216,-1.4031519,-1.583914,8.069656
A,80005611936776,5.960403400000001,-12.531006,2.9966736,0.6558616,1.633893,9.08001
A,80005661557586,6.5421295,-14.770233,3.8653412,1.2592005,0.080056116,8.342596
A,80005711178396,10.36853,-11.866408999999999,5.6552124,0.83542675,2.6753707,9.101558
A,80005760799206,8.156952,-4.479019,-2.5021362,-0.07676409,2.8621185000000002,7.1311297
A,80005810420016,6.0168457,-4.4721985,-4.328003,-0.7375638000000001,3.6450224,5.567716
A,80005860040826,7.02446,-5.659073,-4.052185,-0.5484218000000001,3.7264254,4.583699
A,80005909661636,8.481689,-6.4959106,-4.759598,-0.14140753,4.820575700000001,2.9245174
A,80005959282446,8.018889999999999,-7.3422089999999995,-3.8155212,1.51538,5.06239,0.34596214
A,80006008903256,5.677871700000001,-7.8034669999999995,-2.8267822,6.382792,3.8796542,-2.8862102
A,80006058524066,0.96313477,-10.295456,-1.8682709,18.6842,-11.309161,-3.9803603
A,80006108144876,0.7533721999999999,-11.701369999999999,-0.9510803,13.390620000000002,-10.645967500000001,-3.6762967
A,80006157765686,5.845703,-9.824646000000001,-7.496109,15.933263,-7.2892966,-1.5717934
A,80006207386496,4.019394,-11.420212,-0.6001282,19.631706,-8.378658,2.3092074
A,80006257078696,4.3247375,-10.123672500000001,1.7444153,16.033820000000002,-13.095236,0.65242
A,80006306770896,2.646576,-7.79834,3.157013,7.797765299999999,-9.307609,-1.4688427
A,80006356463096,-0.32579040000000004,-6.8892975000000005,8.078598,8.015637,-4.217536,1.7944542
A,80006406155296,1.5979156,-8.814528999999999,0.020187378,7.627777,-3.221548,3.0178912
A,80006455847496,3.2916412000000004,-9.186278999999999,-0.36878967,8.132954,-5.591808,2.553416
A,80006505539696,3.720108,-9.083923,-0.93888855,8.542361999999999,-7.4592853,1.8543092
A,80006555231896,3.6868133999999997,-8.580933,-1.0065155,11.444135000000001,-5.5630774,1.4425066
A,80006604924096,5.0375977,-9.083588,5.521698,13.603704,-3.7674260000000004,0.37708676
A,80006654616296,3.4407196000000004,-10.509079,3.2651215,13.237391,-4.083461,0.075417355
A,80006704308496,2.208191,-11.635956,0.5116577,11.705103,-5.084237,-0.24301147
A,80006754000696,0.85209656,-11.732071000000001,-1.1490326,11.994800999999999,-4.468927,-1.1791444
